,YEAR,DAY_OF_WEEK,DAY_OF_WEEK_STR,FL_DATE,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_Name,ORIGIN_IATA,ORIGIN_ICAO,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_Latitude,ORIGIN_Longitude,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_Name,DEST_IATA,DEST_ICAO,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,DEST_Latitude,DEST_Longitude,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ORIGIN_STATION,ORIGIN_DATE,ORIGIN_AWND,ORIGIN_PGTM,ORIGIN_PRCP,ORIGIN_SNOW,ORIGIN_SNWD,ORIGIN_TAVG,ORIGIN_TMAX,ORIGIN_TMIN,ORIGIN_WDF2,ORIGIN_WDF5,ORIGIN_WSF2,ORIGIN_WSF5,ORIGIN_WT01,ORIGIN_WT02,ORIGIN_WT03,ORIGIN_WT04,ORIGIN_WT05,ORIGIN_WT06,ORIGIN_WT07,ORIGIN_WT08,ORIGIN_WT09,ORIGIN_WESD,ORIGIN_WT10,ORIGIN_PSUN,ORIGIN_TSUN,ORIGIN_SN32,ORIGIN_SX32,ORIGIN_TOBS,ORIGIN_WT11,DEST_STATION,DEST_DATE,DEST_AWND,DEST_PGTM,DEST_PRCP,DEST_SNOW,DEST_SNWD,DEST_TAVG,DEST_TMAX,DEST_TMIN,DEST_WDF2,DEST_WDF5,DEST_WSF2,DEST_WSF5,DEST_WT01,DEST_WT02,DEST_WT03,DEST_WT04,DEST_WT05,DEST_WT06,DEST_WT07,DEST_WT08,DEST_WT09,DEST_WESD,DEST_WT10,DEST_PSUN,DEST_TSUN,DEST_SN32,DEST_SX32,DEST_TOBS,DEST_WT11
520396,2019,2,Tue,2019-01-15 00:00:00 UTC,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,14843,1484306,Luis Munoz Marin International,SJU,TJSJ,34819,"San Juan, PR",PR,18.43,-66,1427,7,7,0,16,16,1,USW00013874,2019-01-15 00:00:00 UTC,10.74,,0,0,0,40,46,32,320,310,17,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418497,2019,2,Tue,2019-01-08 00:00:00 UTC,11278,1127805,Ronald Reagan Washington National,DCA,KDCA,30852,"Washington, DC",DC,38.85,-77.03,11066,1106606,John Glenn Columbus International,CMH,KCMH,31066,"Columbus, OH",OH,39.99,-82.89,2228,73,73,1,77,77,1,USW00093738,2019-01-08 00:00:00 UTC,7.83,,0.11,0,0,42,59,36,310,310,32,38.9,1,,,,,,,,,,,,,,,,,USW00004804,2019-01-08 00:00:00 UTC,17.22,,0,,,,61,40,280,280,38,47,,,,,,,,,,,,,,,,,
521329,2019,2,Tue,2019-01-15 00:00:00 UTC,14193,1419306,Pensacola Regional,PNS,KPNS,33728,"Pensacola, FL",FL,30.47,-87.18,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,1402,-15,0,0,-8,0,0,USW00093805,2019-01-15 00:00:00 UTC,5.82,,0,,,47,48,32,340,330,14.1,17,,,,,,,,,,,,,,,,,,USW00013874,2019-01-15 00:00:00 UTC,10.74,,0,0,0,40,46,32,320,310,17,25.1,,,,,,,,,,,,,,,,,
239677,2019,1,Mon,2019-01-14 00:00:00 UTC,10713,1071302,Boise Air Terminal Gowen Field,BOI,KBOI,30713,"Boise, ID",ID,43.56,-116.22,14747,1474703,Seattle Tacoma International,SEA,KSEA,30559,"Seattle, WA",WA,47.44,-122.3,1603,-22,0,0,-5,0,0,USW00024131,2019-01-14 00:00:00 UTC,4.47,,0,0,0,26,36,19,150,160,14.1,17,,,,,,,,,,,,,,,,,,USW00024233,2019-01-14 00:00:00 UTC,6.49,,0,0,0,43,51,35,20,10,16.1,17,1,,,,,,,,,,,,,,,,
64927,2019,5,Fri,2019-01-18 00:00:00 UTC,10821,1082106,Baltimore Washington International Thurgood Marshall,BWI,KBWI,30852,"Baltimore, MD",MD,39.17,-76.66,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,949,-1,0,0,-5,0,0,USW00093721,2019-01-18 00:00:00 UTC,3.58,,0.06,0.3,2,34,44,31,110,290,8.9,13,1,,,,,,,1,,,,,,,,,,USW00023183,2019-01-18 00:00:00 UTC,6.04,,0,,,61,70,51,280,280,16.1,21,,,,,,,,,,,,,,,,,
159086,2019,1,Mon,2019-01-21 00:00:00 UTC,13232,1323202,Chicago Midway International,MDW,KMDW,30977,"Chicago, IL",IL,41.78,-87.75,11042,1104205,Cleveland Hopkins International,CLE,KCLE,30647,"Cleveland, OH",OH,41.41,-81.84,1016,16,16,1,11,11,0,USW00094846,2019-01-21 00:00:00 UTC,8.5,,0,0.1,5.1,9,17,3,140,120,17,23,1,,,,,,,1,,,,,,,,,,USW00014820,2019-01-21 00:00:00 UTC,10.74,,0,0.2,9.1,11,14,5,310,310,21,27.1,,,,,,,,1,,,,,,,,,
248047,2019,5,Fri,2019-01-04 00:00:00 UTC,11109,1110902,City of Colorado Springs Municipal,COS,KCOS,30189,"Colorado Springs, CO",CO,38.8,-104.7,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,645,-17,0,0,-7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00003017,2019-01-04 00:00:00 UTC,9.4,,0,0,0,42,62,30,210,220,16.1,19.9,,,,,,,,,,,,,,,,,
322362,2019,1,Mon,2019-01-14 00:00:00 UTC,12264,1226402,Washington Dulles International,IAD,KIAD,30852,"Washington, DC",DC,38.94,-77.45,10423,1042302,Austin Bergstrom International,AUS,KAUS,30423,"Austin, TX",TX,30.1,-97.6,1106,-20,0,0,-6,0,0,USW00093738,2019-01-14 00:00:00 UTC,4.92,,0,0,7.9,29,34,15,10,10,14.1,17,1,,,,,,,,,,,,,,,,,USW00013904,2019-01-14 00:00:00 UTC,6.26,,0,0,0,44,51,34,20,20,17,19.9,,,,,,,,1,,,,,,,,,
12853,2019,1,Mon,2019-01-28 00:00:00 UTC,14831,1483106,Norman Y. Mineta San Jose International,SJC,KSJC,32457,"San Jose, CA",CA,37.36,-121.92,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,2207,-13,0,0,-8,0,0,USW00023293,2019-01-28 00:00:00 UTC,2.91,,0,,,,65,49,340,330,8.9,11,,,,,,,,,,,,,,,,,,USW00023183,2019-01-28 00:00:00 UTC,3.58,,0,,,58,72,47,110,130,10.1,13,,,,,,,,,,,,,,,,,
129832,2019,3,Wed,2019-01-23 00:00:00 UTC,11298,1129806,Dallas Fort Worth International,DFW,KDFW,30194,"Dallas/Fort Worth, TX",TX,32.89,-97.03,11982,1198202,Robert Gray  Army Air Field,GRK,KGRK,31982,"Killeen, TX",TX,31.06,-97.82,2312,-8,0,0,-4,0,0,USW00013961,2019-01-23 00:00:00 UTC,13.42,,0,,,,48,26,310,320,25.1,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86305,2019,4,Thu,2019-01-24 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,1835,-9,0,0,-1,0,0,USW00013881,2019-01-24 00:00:00 UTC,13.87,,1.24,0,0,60,62,33,160,150,28,35.1,1,,,,,,,,,,,,,,,,,USW00003017,2019-01-24 00:00:00 UTC,10.07,,0.11,1,0,25,29,12,20,10,23.9,31.1,1,1,,,,,,1,,,,,,,,,
150884,2019,1,Mon,2019-01-28 00:00:00 UTC,12191,1219102,William P Hobby,HOU,KHOU,31453,"Houston, TX",TX,29.64,-95.27,13495,1349505,Louis Armstrong New Orleans International,MSY,KMSY,33495,"New Orleans, LA",LA,29.99,-90.25,1726,-4,0,0,13,13,0,USW00012918,2019-01-28 00:00:00 UTC,9.4,,0.15,,,57,72,47,340,340,32,38,1,,1,,,,,,,,,,,,,,,USW00012916,2019-01-28 00:00:00 UTC,6.93,,0.09,,,54,68,41,220,210,17,25.1,1,,,,,,,,,,,,,,,,
205540,2019,7,Sun,2019-01-27 00:00:00 UTC,10874,1087402,Akron Canton Regional,CAK,KCAK,30647,"Akron, OH",OH,40.91,-81.44,11278,1127805,Ronald Reagan Washington National,DCA,KDCA,30852,"Washington, DC",VA,38.85,-77.03,734,-16,0,0,-10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00093738,2019-01-27 00:00:00 UTC,6.71,,0,0,0,32,47,20,190,180,15,19.9,,,,,,,,,,,,,,,,,
332613,2019,2,Tue,2019-01-22 00:00:00 UTC,11292,1129202,Denver International,DEN,KDEN,30325,"Denver, CO",CO,39.86,-104.67,13303,1330303,Miami International,MIA,KMIA,32467,"Miami, FL",FL,25.79,-80.29,1811,9,9,0,19,19,1,USW00003017,2019-01-22 00:00:00 UTC,19.01,,0.01,1.1,0,27,30,13,350,350,38,53.9,1,,,,,,,,,,,,,,,,,USW00012839,2019-01-22 00:00:00 UTC,18.12,,0,,,69,78,59,90,100,28,34,,,,,,,,,,,,,,,,,
401450,2019,6,Sat,2019-01-05 00:00:00 UTC,12191,1219102,William P Hobby,HOU,KHOU,31453,"Houston, TX",TX,29.64,-95.27,14679,1467903,San Diego International,SAN,KSAN,33570,"San Diego, CA",CA,32.7,-117.1,1631,-4,0,0,-1,0,0,USW00012918,2019-01-05 00:00:00 UTC,3.58,,0,,,53,71,39,160,160,12.1,14.1,1,,,,,,,,,,,,,,,,,USW00023188,2019-01-05 00:00:00 UTC,4.92,,0.15,,,56,61,50,160,150,16.1,19,1,,,,,,,,,,,,,,,,
342291,2019,6,Sat,2019-01-12 00:00:00 UTC,11618,1161802,Newark Liberty International,EWR,KEWR,31703,"Newark, NJ",NJ,40.69,-74.16,14730,1473003,Louisville International Standiford Field,SDF,KSDF,33044,"Louisville, KY",KY,38.17,-85.73,2037,-38,0,0,-9,0,0,USW00014734,2019-01-12 00:00:00 UTC,6.26,,0,0,0,26,35,20,300,300,13,16.1,,,,,,,,,,,,,,,,,,USW00093821,2019-01-12 00:00:00 UTC,6.04,,0.32,2.1,3.1,35,40,31,80,100,13,17,1,,,,,1,,,,,,,,,,,
201229,2019,6,Sat,2019-01-26 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,10431,1043105,Asheville Regional,AVL,KAVL,30431,"Asheville, NC",NC,35.43,-82.54,2130,-10,0,0,-5,0,0,USW00013881,2019-01-26 00:00:00 UTC,4.03,,0,0,0,37,50,21,200,270,10.1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12472,2019,2,Tue,2019-01-08 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,11298,1129806,Dallas Fort Worth International,DFW,KDFW,30194,"Dallas/Fort Worth, TX",TX,32.89,-97.03,2343,-14,0,0,-7,0,0,USW00013881,2019-01-08 00:00:00 UTC,8.95,,0,0,0,56,67,50,230,230,19.9,25.9,1,,,,,,,,,,,,,,,,,USW00013961,2019-01-08 00:00:00 UTC,10.51,,0,,,,65,45,40,50,23.9,34,,,,,,,,,,,,,,,,,
426465,2019,3,Wed,2019-01-16 00:00:00 UTC,14683,1468305,San Antonio International,SAT,KSAT,33214,"San Antonio, TX",TX,29.53,-98.46,11697,1169706,Fort Lauderdale Hollywood International,FLL,KFLL,32467,"Fort Lauderdale, FL",FL,26.07,-80.15,1943,8,8,0,36,36,1,USW00012921,2019-01-16 00:00:00 UTC,1.57,,0.06,0,0,51,59,48,230,130,8.1,10.1,1,,,,,,,1,,,,,,,,,,USW00012849,2019-01-16 00:00:00 UTC,7.61,,0,,,60,74,51,330,340,14.1,17,,,,,,,,,,,,,,,,,
162240,2019,1,Mon,2019-01-28 00:00:00 UTC,14831,1483106,Norman Y. Mineta San Jose International,SJC,KSJC,32457,"San Jose, CA",CA,37.36,-121.92,12889,1288903,McCarran International,LAS,KLAS,32211,"Las Vegas, NV",NV,36.08,-115.15,757,-18,0,0,-7,0,0,USW00023293,2019-01-28 00:00:00 UTC,2.91,,0,,,,65,49,340,330,8.9,11,,,,,,,,,,,,,,,,,,USW00023169,2019-01-28 00:00:00 UTC,5.14,,0,0,0,56,69,46,40,70,14.1,17,,,,,,,,,,,,,,,,,
378111,2019,4,Thu,2019-01-31 00:00:00 UTC,15016,1501606,St Louis Lambert International,STL,KSTL,31123,"St. Louis, MO",MO,38.74,-90.37,12953,1295304,La Guardia,LGA,KLGA,31703,"New York, NY",NY,40.77,-73.87,1554,-26,0,0,-5,0,0,USW00013994,2019-01-31 00:00:00 UTC,9.4,,0,0,0,,28,2,140,140,18.1,23,,,,,,,,,,,,,,,,,,USW00014732,2019-01-31 00:00:00 UTC,14.54,,0,0,0,9,17,3,270,290,23.9,32,,,,,,,,,,,,,,,,,
100941,2019,2,Tue,2019-01-29 00:00:00 UTC,14100,1410005,Philadelphia International,PHL,KPHL,34100,"Philadelphia, PA",PA,39.87,-75.24,11278,1127805,Ronald Reagan Washington National,DCA,KDCA,30852,"Washington, DC",VA,38.85,-77.03,1017,-21,0,0,-7,0,0,USW00013739,2019-01-29 00:00:00 UTC,7.16,,0.16,0,0,32,43,23,330,320,23,29.1,1,,,,,,,,,,,,,,,,,USW00093738,2019-01-29 00:00:00 UTC,7.16,,0.24,3,0,31,36,22,320,320,23.9,34,1,1,,,,,,1,1,,,,,,,,
87676,2019,7,Sun,2019-01-13 00:00:00 UTC,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,14100,1410005,Philadelphia International,PHL,KPHL,34100,"Philadelphia, PA",PA,39.87,-75.24,1809,4,4,0,13,13,0,USW00014739,2019-01-13 00:00:00 UTC,8.28,,0,0,,22,29,16,320,310,16.1,19.9,,,,,,,,,,,,,,,,,,USW00013739,2019-01-13 00:00:00 UTC,10.07,,0.07,1.1,1.2,29,30,27,40,40,18.1,25.1,1,,,,,,,,,,,,,,,,
109281,2019,3,Wed,2019-01-23 00:00:00 UTC,13930,1393007,Chicago O'Hare International,ORD,KORD,30977,"Chicago, IL",IL,41.97,-87.9,10529,1052906,Bradley International,BDL,KBDL,30529,"Hartford, CT",CT,41.93,-72.68,1151,9,9,0,15,15,1,USW00094846,2019-01-23 00:00:00 UTC,9.84,,0.22,1,3.9,29,34,19,300,280,17,23.9,1,1,,,,1,,,,,,,,,,,,USW00014740,2019-01-23 00:00:00 UTC,7.61,,0,0,5.9,24,41,12,200,200,21,25.9,,,,,,,,,,,,,,,,,
73550,2019,4,Thu,2019-01-24 00:00:00 UTC,14771,1477104,San Francisco International,SFO,KSFO,32457,"San Francisco, CA",CA,37.61,-122.37,12889,1288903,McCarran International,LAS,KLAS,32211,"Las Vegas, NV",NV,36.08,-115.15,1949,1,1,0,-5,0,0,USW00023234,2019-01-24 00:00:00 UTC,2.91,,0,,,52,65,44,280,290,10.1,12.1,,,,,,,,,,,,,,,,,,USW00023169,2019-01-24 00:00:00 UTC,3.8,,0,0,0,49,62,40,30,60,13,14.1,,,,,,,,,,,,,,,,,
437599,2019,7,Sun,2019-01-27 00:00:00 UTC,12217,1221702,Huntsville International Carl T Jones Field,HSV,KHSV,30255,"Huntsville, AL",AL,34.63,-86.77,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,1218,-16,0,0,-5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00013881,2019-01-27 00:00:00 UTC,2.46,,0,0,0,40,52,26,340,340,8.1,10.1,1,,,,,,,1,,,,,,,,,
523245,2019,4,Thu,2019-01-10 00:00:00 UTC,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,13930,1393007,Chicago O'Hare International,ORD,KORD,30977,"Chicago, IL",IL,41.97,-87.9,1401,-4,0,0,-2,0,0,USW00013874,2019-01-10 00:00:00 UTC,13.2,,0,0,0,38,45,30,330,320,23.9,33.1,,,,,,,,,,,,,,,,,,USW00094846,2019-01-10 00:00:00 UTC,4.47,,0,0,0,18,24,14,330,320,14.1,19,,,,,,,,,,,,,,,,,
239524,2019,1,Mon,2019-01-14 00:00:00 UTC,10140,1014005,Albuquerque International Sunport,ABQ,KABQ,30140,"Albuquerque, NM",NM,35.04,-106.6,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,715,-27,0,0,-14,0,0,USW00023050,2019-01-14 00:00:00 UTC,5.37,,0,0,0,36,47,33,360,360,13,15,,,,,,,,,,,,,,,,,,USW00023183,2019-01-14 00:00:00 UTC,4.7,,0.03,,,57,70,51,140,140,15,19,,,,,,,,,,,,,,,,,
141392,2019,3,Wed,2019-01-02 00:00:00 UTC,14107,1410702,Phoenix Sky Harbor International,PHX,KPHX,30466,"Phoenix, AZ",AZ,33.43,-112.01,14908,1490803,John Wayne  Orange County,SNA,KSNA,32575,"Santa Ana, CA",CA,33.67,-117.86,1530,0,0,0,15,15,1,USW00023183,2019-01-02 00:00:00 UTC,3.36,,0,,,41,52,30,180,210,8.1,11,,,,,,,,,,,,,,,,,,USW00093184,2019-01-02 00:00:00 UTC,4.25,,0,0,0,,65,44,50,60,21,30,,,,,,,,,,,,,,,,,
221252,2019,2,Tue,2019-01-01 00:00:00 UTC,11697,1169706,Fort Lauderdale Hollywood International,FLL,KFLL,32467,"Fort Lauderdale, FL",FL,26.07,-80.15,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,1023,-5,0,0,-5,0,0,USW00012849,2019-01-01 00:00:00 UTC,12.53,,0,,,77,81,74,130,120,19.9,25.1,,,,,,,,,,,,,,,,,,USW00013874,2019-01-01 00:00:00 UTC,4.7,,0.14,0,0,64,66,57,310,310,15,19,1,,,,,,,,,,,,,,,,
244785,2019,4,Thu,2019-01-24 00:00:00 UTC,14831,1483106,Norman Y. Mineta San Jose International,SJC,KSJC,32457,"San Jose, CA",CA,37.36,-121.92,15376,1537604,Tucson International,TUS,KTUS,30436,"Tucson, AZ",AZ,32.11,-110.94,2146,-14,0,0,-5,0,0,USW00023293,2019-01-24 00:00:00 UTC,5.37,,0,,,,64,40,340,320,16.1,21.9,,,,,,,,,,,,,,,,,,USW00023183,2019-01-24 00:00:00 UTC,3.58,,0,,,52,69,39,290,260,12.1,16.1,,,,,,,,,,,,,,,,,
88724,2019,2,Tue,2019-01-22 00:00:00 UTC,14100,1410005,Philadelphia International,PHL,KPHL,34100,"Philadelphia, PA",PA,39.87,-75.24,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,1315,182,182,1,182,182,1,USW00013739,2019-01-22 00:00:00 UTC,7.38,,0,0,0,20,32,13,320,330,18.1,23,,,,,,,,,,,,,,,,,,USW00014739,2019-01-22 00:00:00 UTC,14.09,,0,0,,14,28,7,290,290,25.9,36.9,,,,,,,,,,,,,,,,,
292394,2019,4,Thu,2019-01-31 00:00:00 UTC,10397,1039707,Hartsfield Jackson Atlanta International,ATL,KATL,30397,"Atlanta, GA",GA,33.63,-84.42,11996,1199603,Greenville Spartanburg International,GSP,KGSP,31871,"Greer, SC",SC,34.89,-82.21,24,-16,0,0,-7,0,0,USW00013874,2019-01-31 00:00:00 UTC,2.91,,0,0,0,37,53,27,280,300,8.9,13,,,,,,,,,,,,,,,,,,USW00013886,2019-01-31 00:00:00 UTC,4.25,1658,0,,,,49,25,200,190,13,17,,,,,,,,,,,,,,,,,
394346,2019,6,Sat,2019-01-12 00:00:00 UTC,12889,1288903,McCarran International,LAS,KLAS,32211,"Las Vegas, NV",NV,36.08,-115.15,11433,1143302,Detroit Metropolitan Wayne County,DTW,KDTW,31295,"Detroit, MI",MI,42.21,-83.35,2243,-12,0,0,0,0,0,USW00023169,2019-01-12 00:00:00 UTC,4.03,,0,0,0,51,57,43,40,30,12.1,14.1,,,,,,,,,,,,,,,,,,USW00094847,2019-01-12 00:00:00 UTC,8.72,,0,0,0,28,31,25,70,60,16.1,21.9,,,,,,,,,,,,,,,,,
200950,2019,7,Sun,2019-01-27 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,10990,1099005,Charlottesville Albemarle,CHO,KCHO,30990,"Charlottesville, VA",VA,38.13,-78.45,2337,-12,0,0,-5,0,0,USW00013881,2019-01-27 00:00:00 UTC,2.46,,0,0,0,40,52,26,340,340,8.1,10.1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575716,2019,4,Thu,2019-01-31 00:00:00 UTC,14492,1449202,Raleigh Durham International,RDU,KRDU,34492,"Raleigh/Durham, NC",NC,35.87,-78.78,11618,1161802,Newark Liberty International,EWR,KEWR,31703,"Newark, NJ",NJ,40.69,-74.16,1457,54,54,1,12,12,0,USW00013722,2019-01-31 00:00:00 UTC,4.92,,0,0,0,29,39,18,40,20,13,19,,,,,,,,,,,,,,,,,,USW00014734,2019-01-31 00:00:00 UTC,13.42,,0,0,0,8,17,2,260,250,23.9,29.1,,,,,,,,,,,,,,,,,
194701,2019,1,Mon,2019-01-07 00:00:00 UTC,12889,1288903,McCarran International,LAS,KLAS,32211,"Las Vegas, NV",NV,36.08,-115.15,10666,1066602,Bellingham International,BLI,KBLI,30666,"Bellingham, WA",WA,48.79,-122.53,1412,-12,0,0,-15,0,0,USW00023169,2019-01-07 00:00:00 UTC,7.61,,0,0,0,51,56,49,190,190,18.1,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92204,2019,1,Mon,2019-01-14 00:00:00 UTC,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,14492,1449202,Raleigh Durham International,RDU,KRDU,34492,"Raleigh/Durham, NC",NC,35.87,-78.78,1402,6,6,0,14,14,0,USW00013881,2019-01-14 00:00:00 UTC,4.03,,0,0,0,39,48,35,30,70,8.9,16.1,1,,,,,,,,,,,,,,,,,USW00013722,2019-01-14 00:00:00 UTC,3.58,,0,0,0,34,41,31,30,40,10.1,17,1,,,,,1,,,,,,,,,,,
399923,2019,7,Sun,2019-01-20 00:00:00 UTC,13232,1323202,Chicago Midway International,MDW,KMDW,30977,"Chicago, IL",IL,41.78,-87.75,11193,1119302,Cincinnati Northern Kentucky International,CVG,KCVG,33105,"Cincinnati, OH",KY,39.04,-84.66,1908,18,18,1,21,21,1,USW00094846,2019-01-20 00:00:00 UTC,13.42,,0,0,5.1,12,14,4,350,330,21,28,,,,,,,,,,,,,,,,,,USW00093812,2019-01-20 00:00:00 UTC,12.53,,0.04,,,,23,11,340,340,23,34,1,1,,,,,,1,,,,,,,,,
546686,2019,1,Mon,2019-01-07 00:00:00 UTC,12266,1226603,George Bush Intercontinental Houston,IAH,KIAH,31453,"Houston, TX",TX,29.98,-95.34,10693,1069302,Nashville International,BNA,KBNA,30693,"Nashville, TN",TN,36.12,-86.67,1848,33,33,1,-1,0,0,USW00022521,2019-01-07 00:00:00 UTC,6.71,,0,,,74,84,65,30,360,16.1,23,,,,,,,,,,,,,,,,,,USW00093718,2019-01-07 00:00:00 UTC,7.38,,0,,,,63,45,90,90,15,21.9,,,,,,,,,,,,,,,,,
263137,2019,3,Wed,2019-01-30 00:00:00 UTC,14679,1467903,San Diego International,SAN,KSAN,33570,"San Diego, CA",CA,32.7,-117.1,14057,1405702,Portland International,PDX,KPDX,34057,"Portland, OR",OR,45.58,-122.59,2050,5,5,0,15,15,1,USW00023188,2019-01-30 00:00:00 UTC,5.37,,0,,,61,64,58,220,70,10.1,17,,,,,,,,1,,,,,,,,,,USW00024229,2019-01-30 00:00:00 UTC,4.03,,0,0,0,41,50,31,120,120,10.1,12.1,,,,,,,,,,,,,,,,,
82146,2019,5,Fri,2019-01-04 00:00:00 UTC,11618,1161802,Newark Liberty International,EWR,KEWR,31703,"Newark, NJ",NJ,40.69,-74.16,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,733,-6,0,0,-5,0,0,USW00014734,2019-01-04 00:00:00 UTC,7.61,,0,0,0,37,46,29,240,240,19.9,25.1,,,,,,,,,,,,,,,,,,USW00014739,2019-01-04 00:00:00 UTC,11.18,,0,0,,40,48,34,230,220,23.9,30,,,,,,,,,,,,,,,,,
82349,2019,5,Fri,2019-01-04 00:00:00 UTC,13303,1330303,Miami International,MIA,KMIA,32467,"Miami, FL",FL,25.79,-80.29,12266,1226603,George Bush Intercontinental Houston,IAH,KIAH,31453,"Houston, TX",TX,29.98,-95.34,2036,-9,0,0,0,0,0,USW00012839,2019-01-04 00:00:00 UTC,8.05,,0,,,77,84,71,190,130,17,27.1,1,,,,,,,,,,,,,,,,,USW00022521,2019-01-04 00:00:00 UTC,16.55,,0,,,78,83,75,70,70,25.9,35.1,,,,,,,,,,,,,,,,,
451677,2019,4,Thu,2019-01-24 00:00:00 UTC,14492,1449202,Raleigh Durham International,RDU,KRDU,34492,"Raleigh/Durham, NC",NC,35.87,-78.78,10721,1072102,General Edward Lawrence Logan International,BOS,KBOS,30721,"Boston, MA",MA,42.36,-71,742,-10,0,0,-7,0,0,USW00013722,2019-01-24 00:00:00 UTC,11.41,,0.73,0,0,60,65,35,230,180,25.1,38.9,1,,,,,,,,,,,,,,,,,USW00014739,2019-01-24 00:00:00 UTC,23.71,,1,0,,52,59,37,180,190,38.9,53,1,,,,,,,1,,,,,,,,,
107475,2019,3,Wed,2019-01-02 00:00:00 UTC,14747,1474703,Seattle Tacoma International,SEA,KSEA,30559,"Seattle, WA",WA,47.44,-122.3,11298,1129806,Dallas Fort Worth International,DFW,KDFW,30194,"Dallas/Fort Worth, TX",TX,32.89,-97.03,2010,22,22,1,-2,0,0,USW00024233,2019-01-02 00:00:00 UTC,6.93,,0.04,0,0,37,47,32,220,210,14.1,19.9,1,,,,,,,1,,,,,,,,,,USW00013961,2019-01-02 00:00:00 UTC,10.51,,0.56,,,,33,30,350,350,17,23,1,,,,,1,,,,,,,,,,,
198799,2019,1,Mon,2019-01-21 00:00:00 UTC,13795,1379502,Albert J Ellis,OAJ,KOAJ,33795,"Jacksonville/Camp Lejeune, NC",NC,34.82,-77.61,11057,1105703,Charlotte Douglas International,CLT,KCLT,31057,"Charlotte, NC",NC,35.21,-80.94,701,17,17,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USW00013881,2019-01-21 00:00:00 UTC,5.82,,0,0,0,29,37,19,350,90,14.1,19.9,,,,,,,,,,,,,,,,,
